"sensorreadingtime","serialnumber","distancefromobject"
"1655564480622","7da0c779-3a0b-4d2d-b77a-f816f9b5bc64","251"
"1655564223551","d80edebc-624d-442f-a1ac-21c7bd628920","205"
"1655564121293","d80edebc-624d-442f-a1ac-21c7bd628920","291"
"1655563259069","3689766a-2b96-4272-8b60-e57f0c067b93","238"
"1655564442962","77b91f21-a736-4e88-a698-0b0708253296","233"
"1655564215361","b49a52fa-06e1-4820-9f22-abbde3c75677","270"
"1655564187599","b49a52fa-06e1-4820-9f22-abbde3c75677","217"
"1655564179667","b49a52fa-06e1-4820-9f22-abbde3c75677","255"
"1655564445057","94084541-f698-4778-976d-26f7bf874395","250"
"1655564149304","326d70d4-f38d-4886-8706-ebe6a4575675","289"
"1655564144038","326d70d4-f38d-4886-8706-ebe6a4575675","275"
"1655564138772","326d70d4-f38d-4886-8706-ebe6a4575675","213"
"1655564419770","49b3912e-2ae6-40d3-838c-cc3ead3ca838","215"
"1655564414170","49b3912e-2ae6-40d3-838c-cc3ead3ca838","249"
"1655564463774","a053743c-f2ab-4394-a06b-7083e57eb46a","222"
"1655564442101","fb85c255-273f-47ef-bb9e-caeccb380b76","250"
"1655564408983","56e3947b-c3b8-489b-80db-d0d0beeca472","270"
"1655564381483","56e3947b-c3b8-489b-80db-d0d0beeca472","246"
"1655564511983","6a180ecf-0128-4619-9610-8e3350ac0737","284"
"1655564428283","6a180ecf-0128-4619-9610-8e3350ac0737","244"
"1655564484585","57ed0ed3-a3c6-4da6-9547-7811114a758e","231"
"1655564471933","30a55110-aa06-423b-89f0-e72d39c14e5b","262"
"1655564452469","30a55110-aa06-423b-89f0-e72d39c14e5b","218"
"1655564426493","2fea569d-33b9-4087-9a05-68738ee64345","287"
"1655564410828","2fea569d-33b9-4087-9a05-68738ee64345","274"
"1655564454662","81e76291-995f-429e-84e2-6e8ca0feb9e8","271"
"1655564474446","d750c3e3-4a6a-4e50-ad91-9ff1dbf0b78d","239"
"1655564446450","d750c3e3-4a6a-4e50-ad91-9ff1dbf0b78d","207"
"1655564417352","d9e56b51-0c23-4ac1-aeed-3d91f75ec0be","265"
"1655564436984","c007feb7-dc9b-4233-9246-ecc7bfa20785","209"
"1655564460946","4c554d79-0180-43db-b2c1-41508abda6b3","241"
"1655562704310","07194ed3-18ba-42e1-9771-7b785224df9d","206"
"1655562693480","07194ed3-18ba-42e1-9771-7b785224df9d","208"
"1655562678318","07194ed3-18ba-42e1-9771-7b785224df9d","270"
"1655564435502","e11328e4-02c4-4207-92d9-0258502a33b9","226"
"1655564424170","e11328e4-02c4-4207-92d9-0258502a33b9","209"
"1655564412838","e11328e4-02c4-4207-92d9-0258502a33b9","282"
"1655564509811","566a4578-c44c-474c-a645-eb6d9349e77a","264"
"1655564474711","566a4578-c44c-474c-a645-eb6d9349e77a","267"
"1655564491470","d171178c-13ef-4fec-83c2-8df0b5eda02a","281"
"1655564449163","b357e335-bdb6-4127-a6cd-5dbdda6aacde","205"
"1655564430263","b357e335-bdb6-4127-a6cd-5dbdda6aacde","232"
"1655564474822","51993de4-04d3-44c1-b651-f5a1c3dd0f55","288"
"1655564415212","48a9612a-0ad5-482c-988a-14b18171bf9b","280"
"1655563931375","3a4318a7-d31b-422d-9134-d88115e8eb9d","245"
"1655564468989","b9b36cc5-0b23-4892-b82e-a744af9e2b17","254"
"1655564431589","b9b36cc5-0b23-4892-b82e-a744af9e2b17","272"
"1655564146306","60b40484-869c-4981-8ba5-4360bcfe7a88","269"
"1655564130910","60b40484-869c-4981-8ba5-4360bcfe7a88","223"
"1655564494120","c1bd3570-f420-493e-8f02-eecc037ae16e","261"
"1655564459460","c1bd3570-f420-493e-8f02-eecc037ae16e","264"
"1655563999966","7adde419-b54a-4a5e-8c41-957d12782c15","273"
"1655563989166","7adde419-b54a-4a5e-8c41-957d12782c15","202"
"1655563953166","7adde419-b54a-4a5e-8c41-957d12782c15","248"
"1655564485267","e4bdf2df-aad9-4f1c-a620-8994569af8bf","208"
"1655564478935","e4bdf2df-aad9-4f1c-a620-8994569af8bf","248"
"1655564431445","e4bdf2df-aad9-4f1c-a620-8994569af8bf","246"
"1655564513557","6798a829-ac92-40f1-ad82-7a256f9dcba9","228"
"1655564477157","6798a829-ac92-40f1-ad82-7a256f9dcba9","202"
"1655564454834","7f903ba1-42b9-4fd2-9993-a52abd8b2a58","240"
"1655563906502","57c2c78d-3fe1-4baf-befd-c2c6f968e362","218"
"1655563896002","57c2c78d-3fe1-4baf-befd-c2c6f968e362","224"
"1655564463392","04451fef-e611-47fe-92bd-a3a5c2b0c9b5","259"
"1655564464527","a655aff1-fc91-4229-9352-a99bac031f6c","293"
"1655564404672","7ba86d07-67eb-4572-937e-fa03d405827c","222"
"1655563296939","8b37e67b-4396-4487-8e39-a53e7b12e9d0","288"
"1655564031484","eb1c5181-3145-40c5-8202-8f086f4261df","259"
"1655564024684","eb1c5181-3145-40c5-8202-8f086f4261df","292"
"1655564133895","05269382-df65-43f7-b6d5-dd1a5b029e5f","221"
"1655564104895","05269382-df65-43f7-b6d5-dd1a5b029e5f","263"
"1655564093295","05269382-df65-43f7-b6d5-dd1a5b029e5f","272"
"1655564489391","15f4c568-9560-4284-8b25-6fe090c7bdf1","207"
"1655563975818","39d8889a-d478-4bbc-b7b4-ce7ad3500d0a","292"
"1655564431018","63e7e80d-ea40-41da-8db2-71e3db5267d2","271"
"1655564421286","63e7e80d-ea40-41da-8db2-71e3db5267d2","283"
"1655564481700","f9d4421e-162c-48f9-81d6-6552c1ecca5d","243"
"1655564478800","f9d4421e-162c-48f9-81d6-6552c1ecca5d","287"
"1655564489168","7af6f189-54f3-4da3-99e9-9e00d5833312","232"
"1655564472114","d68fa4e1-656f-4ae0-aa4f-73de4558a942","224"
"1655564451850","d68fa4e1-656f-4ae0-aa4f-73de4558a942","233"
"1655564413855","d68fa4e1-656f-4ae0-aa4f-73de4558a942","230"
"1655564480537","b82ba9e0-48cb-45df-8b0b-93a4b8c6ab71","205"
"1655564470364","2a9b19e3-afc1-452b-8831-6fe14f417844","203"
"1655564179288","37b54735-fd49-4bd3-85f2-f5ff41dd186b","258"
"1655564494886","17b87fb4-029c-4a74-b981-d869243513a8","214"
"1655564487081","4abb245c-efdc-4255-9cae-f36a300524cb","283"
"1655564468916","4abb245c-efdc-4255-9cae-f36a300524cb","277"
"1655563994753","42c7a46e-b91a-4b21-aead-1cf230a0ed4d","242"
"1655563991453","42c7a46e-b91a-4b21-aead-1cf230a0ed4d","261"
"1655563941953","42c7a46e-b91a-4b21-aead-1cf230a0ed4d","206"
"1655564437895","c87d2224-b0f1-4392-9182-f9f7dcfdf45c","203"
"1655564434929","c87d2224-b0f1-4392-9182-f9f7dcfdf45c","225"
"1655564456049","16b5880e-bf02-455c-b0d8-ae1cebb079f3","224"
"1655564427449","16b5880e-bf02-455c-b0d8-ae1cebb079f3","202"
"1655564019682","917423f4-6db2-4aff-aa8c-8c8f30eb176b","222"
"1655563999954","917423f4-6db2-4aff-aa8c-8c8f30eb176b","223"
"1655563987624","917423f4-6db2-4aff-aa8c-8c8f30eb176b","249"
"1655564389307","695b1ce7-71e3-4157-bb2d-922ac9a46bd8","236"
"1655564501244","9d2f683d-7588-41e9-b5af-704a191b2cec","220"
"1655564155828","d1dfdb6a-48bf-477d-b14b-d26238a44515","252"
"1655564436713","474a3dd2-d8a8-447e-8fa6-6b61b051806e","233"
"1655564431381","474a3dd2-d8a8-447e-8fa6-6b61b051806e","205"
"1655564166691","b27070c6-c328-432e-88a5-8da644f16b7b","251"
"1655564111169","b27070c6-c328-432e-88a5-8da644f16b7b","294"
"1655564494598","dc675019-d2cb-40ce-b3fd-4f95ff4e3d11","259"
"1655564478498","dc675019-d2cb-40ce-b3fd-4f95ff4e3d11","214"
"1655564172200","4d800165-c953-4e3a-87ff-a0dda5b7ac76","281"
"1655564162702","4d800165-c953-4e3a-87ff-a0dda5b7ac76","248"
"1655564115212","4d800165-c953-4e3a-87ff-a0dda5b7ac76","228"
"1655564167947","10406b0f-6db1-4e03-a8a1-e08592f8e9b7","227"
"1655564473716","b8ba2935-a6d8-44cf-b98a-f2e922beb394","203"
"1655562630339","57dc85a7-bd11-4f98-89f0-226345bc4a2a","262"
"1655562624673","57dc85a7-bd11-4f98-89f0-226345bc4a2a","211"
"1655564387360","4cdf7801-127a-4dd3-83a1-bc1775300cb7","227"
"1655564472074","3d51cc18-b0fd-44b2-9676-ee27b2e0ea66","213"
"1655564430754","3d51cc18-b0fd-44b2-9676-ee27b2e0ea66","252"
"1655564432702","caeaba5d-eeff-4389-b832-81179e7e3ee0","280"
"1655564404505","caeaba5d-eeff-4389-b832-81179e7e3ee0","255"
"1655564210912","05f22924-dd4b-4da7-9ec6-aaf10bb731d0","201"
"1655564473747","d8fdc8f3-0d5e-4435-a927-1712f4bda9cb","231"
"1655564429209","939b97a3-293d-4727-a694-ccc24c9cb486","243"
"1655564463951","6cce09ea-9d40-4785-908a-55b10783f2b2","234"
"1655563983600","d9e3ef45-d77c-4266-8c66-be438ed79ec9","228"
"1655564348258","606737ad-3cac-4e50-9627-39686a68f5b3","238"
"1655564432674","d076c8ed-0964-4b9c-94f2-b00244d4812f","208"
"1655564440116","ba8b14f2-5aed-405d-93bb-993bc9bb930a","275"
"1655564212754","1f4239eb-cae9-4855-9d32-55a9086fa6d5","294"
"1655564460847","58454b73-db15-45e4-8b41-2c896852dfed","207"
"1655564450548","58454b73-db15-45e4-8b41-2c896852dfed","263"
"1655564429950","58454b73-db15-45e4-8b41-2c896852dfed","299"
"1655564385736","c9bae8e1-0789-41e4-b19c-e926d61e1dbb","228"
"1655564459912","87c5cb83-9de6-49d8-a050-975ee4d2eb9f","290"
"1655564451413","87c5cb83-9de6-49d8-a050-975ee4d2eb9f","248"
"1655564501274","6bf5aff6-e324-4b74-8ca9-472d8467441d","249"
"1655564463950","6bf5aff6-e324-4b74-8ca9-472d8467441d","235"
"1655564450620","6bf5aff6-e324-4b74-8ca9-472d8467441d","232"
"1655564117421","1d40609e-ee35-4352-8053-af6186d109f6","237"
"1655564132522","4b510837-515e-4656-b8d5-4f2fe1889fd1","271"
"1655564439436","ab6d4e32-de8b-41bc-a724-45b47935076d","243"
"1655564391436","ab6d4e32-de8b-41bc-a724-45b47935076d","294"
"1655564439792","bb575b1d-e53e-477e-aef9-9def2a87e3be","291"
"1655564172147","7a89ca19-ff59-4f5e-a98f-f7edf54d6a8c","225"
"1655564148321","7a89ca19-ff59-4f5e-a98f-f7edf54d6a8c","208"
"1655564431979","d75787a7-a24c-44aa-abe7-01611f19f43b","285"
"1655564123175","9cebd63f-aa88-49bd-b97e-844e4e8e1c5e","260"
"1655564491500","164e5b13-de9f-4f9f-87c8-92e9721acd3e","249"
"1655564453405","53e96fe0-7fb5-4e2f-b3ef-0be570a6e75f","265"
"1655564464000","44a10dbd-444c-427d-8e2a-b5b884d79eab","235"
"1655564447835","44a10dbd-444c-427d-8e2a-b5b884d79eab","260"
"1655564454759","7788fe3f-86e0-4692-abf6-7a955b909219","211"
"1655564396277","7788fe3f-86e0-4692-abf6-7a955b909219","229"
"1655564394111","7788fe3f-86e0-4692-abf6-7a955b909219","210"
"1655564478953","79a8bbed-e806-43b0-8399-6be0e61311a5","213"
"1655564490789","dc56234c-2946-4053-b204-782b9c25256c","296"
"1655564431442","058af4ef-68ed-4af7-b51d-b6223e5300ff","298"
"1655564404778","058af4ef-68ed-4af7-b51d-b6223e5300ff","279"
"1655564215525","62dd0c82-b8b9-49ac-9b01-9bf158a31882","294"
"1655564146741","62dd0c82-b8b9-49ac-9b01-9bf158a31882","290"
"1655564053284","ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f","280"
"1655564023826","ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f","269"
"1655564012496","ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f","296"
"1655564390843","7e8a355b-8261-4423-9e07-b965a7f7df2b","241"
"1655564475923","536d2059-582f-4f64-ba41-25a4f0ddc60a","230"
"1655564485549","4dd49d94-facc-4e34-b5ec-281994c1f36a","253"
"1655564441791","4dd49d94-facc-4e34-b5ec-281994c1f36a","240"
"1655564437404","abe24860-47f9-4c2a-987a-6db590ffadec","289"
"1655564415586","6ed39dce-2ab4-44ed-a2a8-508e4777da01","241"
"1655564404687","6ed39dce-2ab4-44ed-a2a8-508e4777da01","261"
"1655564429612","eac464c3-b61e-4c89-8081-035da4752f6b","288"
"1655564413282","eac464c3-b61e-4c89-8081-035da4752f6b","212"
"1655564403484","eac464c3-b61e-4c89-8081-035da4752f6b","239"
"1655564380622","eac464c3-b61e-4c89-8081-035da4752f6b","239"
"1655564442632","f8e09680-6e0c-46b4-b7a7-eacd8372b079","228"
"1655564384832","f8e09680-6e0c-46b4-b7a7-eacd8372b079","264"
"1655564371232","f8e09680-6e0c-46b4-b7a7-eacd8372b079","238"
"1655564190631","24eefd03-ac3d-4bc6-bca5-52d408201dff","277"
"1655564160159","b27070c6-c328-432e-88a5-8da644f16b7b","287"
"1655564137297","b27070c6-c328-432e-88a5-8da644f16b7b","299"
"1655564107903","b27070c6-c328-432e-88a5-8da644f16b7b","238"
"1655564460098","dc675019-d2cb-40ce-b3fd-4f95ff4e3d11","271"
"1655564137374","4d800165-c953-4e3a-87ff-a0dda5b7ac76","236"
"1655564370824","eac464c3-b61e-4c89-8081-035da4752f6b","258"
"1655564449432","f8e09680-6e0c-46b4-b7a7-eacd8372b079","201"
"1655564429032","f8e09680-6e0c-46b4-b7a7-eacd8372b079","217"
"1655564453592","348a74d5-fe15-4fbc-b491-acea41639e02","231"
"1655564436264","348a74d5-fe15-4fbc-b491-acea41639e02","260"
"1655564429766","348a74d5-fe15-4fbc-b491-acea41639e02","262"
"1655564468419","b48d319c-6783-4a80-9567-aa4da1e8b005","215"
"1655564425219","b48d319c-6783-4a80-9567-aa4da1e8b005","219"
"1655564515721","240acc0b-9210-4fb9-9af5-97b5f225b8dd","255"
"1655564512688","240acc0b-9210-4fb9-9af5-97b5f225b8dd","203"
"1655564503589","240acc0b-9210-4fb9-9af5-97b5f225b8dd","267"
"1655564476292","240acc0b-9210-4fb9-9af5-97b5f225b8dd","289"
"1655564471119","b48d319c-6783-4a80-9567-aa4da1e8b005","236"
"1655564011689","9dc1d86f-b7c7-451c-90dc-23d54adeec19","223"
"1655563240034","1042e654-0b85-4606-b0a6-8422a0444235","247"
"1655564506622","240acc0b-9210-4fb9-9af5-97b5f225b8dd","257"
"1655564473007","6cff7bf3-6f28-4b05-9b06-42d1fad912a0","216"
"1655564470207","6cff7bf3-6f28-4b05-9b06-42d1fad912a0","241"
"1655564435927","c2eb210f-7456-4793-ac59-9d7e8eafe80d","229"
"1655564496515","fed501b8-0493-4e3b-ab4a-dac2b97888aa","283"
"1655564458252","d2ff3040-3bec-4894-b51f-76a8df1ce1f4","289"
"1655564487103","81fa9546-55d4-4afb-8938-1c96b6f9bf2f","265"
"1655564445561","d0f2de3d-79a4-4e35-aebe-1f4abd67d466","265"
"1655564437421","d73158ce-d2c7-477f-bbfc-8d5ef4e106e9","277"
"1655564455967","6f911852-1ea3-478a-a09f-a6e7bd0a50e1","250"
"1655564152217","d3a8462d-4301-473d-adf6-2f5edb956b8c","261"
"1655564127557","d3a8462d-4301-473d-adf6-2f5edb956b8c","293"
"1655563929096","68755b92-d4c2-4766-9b64-2c3be7ffebca","284"
"1655564445132","f7e5cb85-973e-462d-b343-7218e2390566","275"
"1655564169418","3e3af2ba-5eff-4d1a-8e44-8c993ec3da67","277"
"1655564163086","3e3af2ba-5eff-4d1a-8e44-8c993ec3da67","219"
"1655564431741","18695222-1681-41bf-a691-a249ba0a99d5","216"
"1655564134134","ebfba8f8-8ead-4dd7-98a0-62e9727995dc","262"
"1655564410667","d777edd9-3d09-4b66-99a7-7d9644a56eeb","299"
"1655564507726","cd7d518f-53d9-4b41-be79-cafd837d0289","216"
"1655564129302","9710fefa-7596-4d65-a4b4-1b1838b047bc","207"
"1655564153076","a5d63530-aa58-4a81-b872-ec3ee6ef8200","269"
"1655564461569","5c6ddeb3-dce1-4e7f-b4ef-47d7e6425df6","278"
"1655564456821","4a64a3a8-a5ea-46ae-a5c5-993b23bdeb14","242"
"1655564183839","1751b95c-5d4d-4b20-bf54-15b1a0c8427d","217"
"1655564123251","1751b95c-5d4d-4b20-bf54-15b1a0c8427d","201"
"1655564402345","671fbf9d-c08a-49a1-a4c1-825046404ba7","300"
"1655564468153","e0260f41-cba2-4e78-b94f-bde4ebfdb765","292"
"1655564131835","abe1cdc7-94f5-4e17-aa55-1342bd7de357","278"
"1655564456363","facde9be-1073-4959-bbb9-72040129a29b","221"
"1655564354215","ad6dcddb-0b4f-4e5e-9fa2-b0480b900042","283"
"1655564467437","218cd14d-b8cc-415a-bfed-246c6ebe94bf","277"
"1655563231592","929e2d47-fb36-4d8f-9954-0696c4ec9019","257"
"1655564480057","021a3a98-f8b6-4cc3-82c2-9a5ef89bd8bf","234"
"1655564453363","021a3a98-f8b6-4cc3-82c2-9a5ef89bd8bf","231"
"1655564389790","a05d2637-8da9-49f8-ada6-800538bcefec","203"
"1655563957190","20e0e292-48de-41a2-bfc1-821972e1334b","298"
"1655564395799","00df663d-7464-4d28-b3a6-954c3daa9086","267"
"1655564173001","326d70d4-f38d-4886-8706-ebe6a4575675","271"
"1655564157203","326d70d4-f38d-4886-8706-ebe6a4575675","216"
"1655564444610","4fd8a058-12d5-4ab7-a9de-a51083e59127","220"
"1655564444867","fb85c255-273f-47ef-bb9e-caeccb380b76","209"
"1655564391483","56e3947b-c3b8-489b-80db-d0d0beeca472","296"
"1655564501129","30a55110-aa06-423b-89f0-e72d39c14e5b","287"
"1655564459768","30a55110-aa06-423b-89f0-e72d39c14e5b","219"
"1655564425884","d9e56b51-0c23-4ac1-aeed-3d91f75ec0be","206"
"1655564512746","4c554d79-0180-43db-b2c1-41508abda6b3","235"
"1655563919158","386452f1-79c8-4a6a-90b7-89bd6bf5b0f4","238"
"1655564403263","b357e335-bdb6-4127-a6cd-5dbdda6aacde","298"
"1655564424400","51993de4-04d3-44c1-b651-f5a1c3dd0f55","205"
"1655564400672","51993de4-04d3-44c1-b651-f5a1c3dd0f55","252"
"1655564044508","bc8f04ed-2893-42a4-b96f-cd483b20325a","233"
"1655564370130","addfed4f-228c-48a8-93b8-907ad8c7a7bf","285"
"1655564429316","b8ba2935-a6d8-44cf-b98a-f2e922beb394","283"
"1655564455762","16ea267c-a741-4103-afd1-f523ae3c4fbe","300"
"1655564457766","caeaba5d-eeff-4389-b832-81179e7e3ee0","227"
"1655564430957","6cce09ea-9d40-4785-908a-55b10783f2b2","228"
"1655564427852","ba8b14f2-5aed-405d-93bb-993bc9bb930a","208"
"1655564460129","b902cbd2-e489-45f9-8d99-99c561a5ed14","216"
"1655564411751","87c5cb83-9de6-49d8-a050-975ee4d2eb9f","284"
"1655564167250","1d40609e-ee35-4352-8053-af6186d109f6","206"
"1655564404923","d23ae91f-62e4-4fea-b0c8-20f49c574a2c","268"
"1655564445644","d75787a7-a24c-44aa-abe7-01611f19f43b","258"
"1655564437445","d75787a7-a24c-44aa-abe7-01611f19f43b","298"
"1655564129775","9cebd63f-aa88-49bd-b97e-844e4e8e1c5e","299"
"1655564118775","9cebd63f-aa88-49bd-b97e-844e4e8e1c5e","237"
"1655564487667","164e5b13-de9f-4f9f-87c8-92e9721acd3e","279"
"1655564399508","164e5b13-de9f-4f9f-87c8-92e9721acd3e","208"
"1655564451068","44a10dbd-444c-427d-8e2a-b5b884d79eab","297"
"1655564404941","7788fe3f-86e0-4692-abf6-7a955b909219","247"
"1655564459591","79a8bbed-e806-43b0-8399-6be0e61311a5","295"
"1655564448107","058af4ef-68ed-4af7-b51d-b6223e5300ff","252"
"1655564464343","7e8a355b-8261-4423-9e07-b965a7f7df2b","273"
"1655564408320","6ed39dce-2ab4-44ed-a2a8-508e4777da01","280"
"1655564169400","60b40484-869c-4981-8ba5-4360bcfe7a88","201"
"1655564437672","7ba86d07-67eb-4572-937e-fa03d405827c","294"
"1655564460117","7b4c901c-847e-4282-b4b1-9c44e0a427f7","297"
"1655564399885","a7c15756-4699-40d4-9952-037e01a58b00","215"
"1655564159685","bc49e3fb-d660-4058-87f0-59434133146e","296"
"1655564136888","bc49e3fb-d660-4058-87f0-59434133146e","296"
"1655563257339","8b37e67b-4396-4487-8e39-a53e7b12e9d0","210"
"1655563991616","39d8889a-d478-4bbc-b7b4-ce7ad3500d0a","275"
"1655564172833","a3c506c4-94f7-4eb4-8db8-d3fec1e2072b","285"
"1655564409707","da87fb99-8e30-4396-8834-ae9cb1ab7cc5","280"
"1655564403308","da87fb99-8e30-4396-8834-ae9cb1ab7cc5","271"
"1655564415000","f9d4421e-162c-48f9-81d6-6552c1ecca5d","231"
"1655564423711","217370df-e87b-4477-8b10-05a8ad424fa5","235"
"1655564515445","23dc7bdd-044a-4d9f-af93-1ab6f4473404","264"
"1655564210200","3d6960d7-b00c-4d85-b844-158b169a1c0b","260"
"1655564431301","695b1ce7-71e3-4157-bb2d-922ac9a46bd8","222"
"1655564503910","9d2f683d-7588-41e9-b5af-704a191b2cec","207"
"1655564477250","9d2f683d-7588-41e9-b5af-704a191b2cec","295"
"1655564111966","d1dfdb6a-48bf-477d-b14b-d26238a44515","283"
"1655564415385","474a3dd2-d8a8-447e-8fa6-6b61b051806e","255"
"1655564206915","b63afb52-077c-4174-888a-6dde92fc7bb1","285"
"1655564169889","b63afb52-077c-4174-888a-6dde92fc7bb1","222"
"1655564104637","b27070c6-c328-432e-88a5-8da644f16b7b","273"
"1655564028127","190a62c5-17c6-49ac-9345-4ea62407fd21","298"
"1655564474682","9bb0c20d-b5b7-41a5-b175-f51f6c7d7328","225"
"1655564450382","9bb0c20d-b5b7-41a5-b175-f51f6c7d7328","239"
"1655564466981","26ce0d18-8d57-4e8a-96dd-d2e018bbfaaf","272"
"1655564368479","ad6dcddb-0b4f-4e5e-9fa2-b0480b900042","284"
"1655564435558","42fd00fc-af84-4463-a0f8-2c3d96a46a6e","292"
"1655564450036","30a55110-aa06-423b-89f0-e72d39c14e5b","202"
"1655564457823","2fea569d-33b9-4087-9a05-68738ee64345","276"
"1655564437200","3d5c36e2-8364-4598-9cda-616dfe9acc56","235"
"1655564497820","b2a8fd05-fd08-4bee-bf18-58f0fbeeb98e","241"
"1655564466830","b2a8fd05-fd08-4bee-bf18-58f0fbeeb98e","205"
"1655564457685","f6963c38-0052-43ad-9c41-c5227b996aa2","272"
"1655564466616","6bf5aff6-e324-4b74-8ca9-472d8467441d","210"
"1655564105575","9cebd63f-aa88-49bd-b97e-844e4e8e1c5e","292"
"1655564444602","44a10dbd-444c-427d-8e2a-b5b884d79eab","299"
"1655564449369","c41127e0-1c6a-4509-8178-19dac815c6ad","202"
"1655563981553","42c7a46e-b91a-4b21-aead-1cf230a0ed4d","261"
"1655564396723","474a3dd2-d8a8-447e-8fa6-6b61b051806e","210"
"1655563962935","9dc1d86f-b7c7-451c-90dc-23d54adeec19","211"
"1655564022885","6594e74a-7a44-401a-912d-c0319d3a8b22","293"
"1655563978629","6594e74a-7a44-401a-912d-c0319d3a8b22","209"
"1655564162458","e2da2120-8592-4620-9f96-820924f22739","278"
"1655564130958","e2da2120-8592-4620-9f96-820924f22739","244"
"1655564113458","e2da2120-8592-4620-9f96-820924f22739","254"
"1655564074958","e2da2120-8592-4620-9f96-820924f22739","238"
"1655564406063","47c4229e-cfb6-4ed7-93c6-228762d91434","232"
"1655564386463","47c4229e-cfb6-4ed7-93c6-228762d91434","224"
"1655564388782","2dc4d5c5-8688-47ae-ba2b-987752ea631e","203"
"1655564385582","2dc4d5c5-8688-47ae-ba2b-987752ea631e","245"
"1655564465772","47ac904c-6306-4603-8503-7958b81e6464","217"
"1655564458572","47ac904c-6306-4603-8503-7958b81e6464","264"
"1655564481035","c52ac856-ab6a-41c2-a05f-29aa4716a59a","234"
"1655564468205","c52ac856-ab6a-41c2-a05f-29aa4716a59a","220"
"1655564439031","38a5324b-c29a-41b3-aa9d-e2ef921b93af","263"
"1655564436298","38a5324b-c29a-41b3-aa9d-e2ef921b93af","288"
"1655564428099","38a5324b-c29a-41b3-aa9d-e2ef921b93af","226"
"1655564456679","bf4a7903-fcc1-42b2-86a6-8d9f6ca8fe6f","226"
"1655564425050","bf4a7903-fcc1-42b2-86a6-8d9f6ca8fe6f","248"
"1655564201465","8eca1513-cac8-42eb-994f-f49c22ad3004","221"
"1655564183965","8eca1513-cac8-42eb-994f-f49c22ad3004","299"
"1655564123209","24eefd03-ac3d-4bc6-bca5-52d408201dff","219"
"1655564107345","24eefd03-ac3d-4bc6-bca5-52d408201dff","281"
"1655564479487","b3819654-20e8-4c78-b62d-1de36de0c2bb","233"
"1655564422137","40bc8841-2f6f-47ef-9d1a-a3b3c626d4ad","292"
"1655564385118","a3761b87-c9cb-46d8-b319-bc9d72e7ef49","202"
"1655564378852","a3761b87-c9cb-46d8-b319-bc9d72e7ef49","295"
"1655564375719","a3761b87-c9cb-46d8-b319-bc9d72e7ef49","276"
"1655564468905","cba91a07-0991-4488-a544-5fc35b9ead29","224"
"1655564083639","befd1528-1209-466f-a58d-881bb4a53d28","278"
"1655564064974","befd1528-1209-466f-a58d-881bb4a53d28","225"
"1655564057508","befd1528-1209-466f-a58d-881bb4a53d28","217"
"1655564122974","85ffd26c-bdb4-4fbb-9b15-88851821ab42","259"
"1655564475066","5349e592-84bc-46b0-bc39-4765a69fee45","217"
"1655564445069","5349e592-84bc-46b0-bc39-4765a69fee45","289"
"1655564463583","a59f2b61-26d3-438f-90b8-11fb2273ef33","299"
"1655564458583","a59f2b61-26d3-438f-90b8-11fb2273ef33","280"
"1655564416083","a59f2b61-26d3-438f-90b8-11fb2273ef33","218"
"1655564496519","e71cd576-4612-49c4-91a6-17f9d5bd1a18","294"
"1655564482255","e71cd576-4612-49c4-91a6-17f9d5bd1a18","203"
"1655564475123","e71cd576-4612-49c4-91a6-17f9d5bd1a18","300"
"1655564421633","e71cd576-4612-49c4-91a6-17f9d5bd1a18","257"
"1655564473696","1f77f4f4-fe5b-4195-9db4-743f529cf436","224"
"1655564467198","1f77f4f4-fe5b-4195-9db4-743f529cf436","288"
"1655564421712","1f77f4f4-fe5b-4195-9db4-743f529cf436","225"
"1655564133933","901cbdc6-730d-4bc5-9c27-a976a6084240","233"
"1655564115135","901cbdc6-730d-4bc5-9c27-a976a6084240","211"
"1655564112002","901cbdc6-730d-4bc5-9c27-a976a6084240","284"
"1655564195391","85ecfb57-c7ec-4ba4-b247-432b4fbd3f48","243"
"1655564187459","85ecfb57-c7ec-4ba4-b247-432b4fbd3f48","279"
"1655564179527","85ecfb57-c7ec-4ba4-b247-432b4fbd3f48","238"
"1655564143833","85ecfb57-c7ec-4ba4-b247-432b4fbd3f48","231"
"1655564129155","c31aa712-3e5a-4875-80f0-03d39b6fba97","246"
"1655564125622","c31aa712-3e5a-4875-80f0-03d39b6fba97","299"
"1655564118556","c31aa712-3e5a-4875-80f0-03d39b6fba97","234"
"1655564107957","c31aa712-3e5a-4875-80f0-03d39b6fba97","279"
"1655564069094","c31aa712-3e5a-4875-80f0-03d39b6fba97","271"
"1655564487314","026a08cf-0774-4ee9-9651-b2fc6c440116","223"
"1655564410000","026a08cf-0774-4ee9-9651-b2fc6c440116","257"
"1655564392677","9097b03a-de0a-4360-82df-54349d49c184","251"
"1655564184067","a7983496-a008-49d9-b075-696e1740a265","252"
"1655564119267","a7983496-a008-49d9-b075-696e1740a265","252"
"1655564112067","a7983496-a008-49d9-b075-696e1740a265","234"
"1655564418632","31c2af9f-0ce0-4261-89e7-4c6f8a20096a","298"
